source_id,date,description,pollutant_ppm,biological,results
SoRu35732224,"2023-05-15 09:40:00","Inorganic contaminants: Barium, Copper, Barium",9.09093,0,"Contaminated: Chemical"
AkRu05497224,"2023-05-15 09:47:00",Clean,0.0378575,0.0000802785,Clean
KiHa22887224,"2023-05-15 09:56:00","Inorganic contaminants: Mercury, Silver",5.93626,0,"Contaminated: Chemical"
HaRu17981224,"2023-05-15 11:51:00","Inorganic contaminants: Zinc, Selenium, Arsenic",6.09285,0,"Contaminated: Chemical"
AkRu06682224,"2023-05-15 12:07:00","Inorganic contaminants: Selenium, Cadmium, Selenium, Lead",1.59082,0,"Contaminated: Chemical"
AkRu07348224,"2023-05-15 12:32:00","Inorganic contaminants: Copper, Silver",2.11122,0,"Contaminated: Chemical"
SoRu36092224,"2023-05-15 12:46:00","Inorganic contaminants: Barium, Chromium, Arsenic, Lead",8.63448,0,"Contaminated: Chemical"
SoRu38652224,"2023-05-15 12:47:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
KiRu29911224,"2023-05-15 12:51:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AmRu13178224,"2023-05-15 13:08:00","Inorganic contaminants: Lead, Chromium, Arsenic, Silver",2.18935,0,"Contaminated: Chemical"
AkLu02249224,"2023-05-15 13:15:00",Clean,0.0105659,0.0000394253,Clean
KiMr24394224,"2023-05-15 13:32:00","Inorganic contaminants: Selenium, Mercury, Copper, Arsenic",8.24432,0,"Contaminated: Chemical"
AkRu03346224,"2023-05-15 14:00:00","Inorganic contaminants: Silver, Silver, Chromium, Silver",5.02179,0,"Contaminated: Chemical"
HaRu18767224,"2023-05-15 14:05:00","Bacteria: E. coli",0,44.8243,"Contaminated: Biological"
HaYa21519224,"2023-05-15 14:29:00","Inorganic contaminants: Selenium, Arsenic, Silver, Silver",9.9409,0,"Contaminated: Chemical"
AkLu02432224,"2023-05-15 15:12:00","Inorganic contaminants: Barium",9.09858,0,"Contaminated: Chemical"
KiRu25316224,"2023-05-15 15:49:00","Inorganic contaminants: Arsenic, Barium, Zinc, Mercury",5.56888,0,"Contaminated: Chemical"
KiAm22343224,"2023-05-15 16:28:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
SoRu37951224,"2023-05-15 16:30:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaRu19730224,"2023-05-15 16:40:00","Inorganic contaminants: Chromium, Chromium, Cadmium, Cadmium",6.2297,0,"Contaminated: Chemical"
KiAm22617224,"2023-05-18 09:10:00",Clean,0.0166144,0.0000562909,Clean
KiRu30309224,"2023-05-18 09:22:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
HaRu18841224,"2023-05-18 09:37:00","Inorganic contaminants: Chromium, Arsenic, Chromium",2.43102,0,"Contaminated: Chemical"
KiMr24413224,"2023-05-18 09:48:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
HaRu18395224,"2023-05-18 09:50:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu05755224,"2023-05-18 10:18:00","Inorganic contaminants: Copper, Barium",3.0335,0,"Contaminated: Chemical"
HaDe16532224,"2023-05-18 10:26:00","Bacteria: E. coli",0,33.8288,"Contaminated: Biological"
HaRu20814224,"2023-05-18 10:44:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
AkRu07678224,"2023-05-18 10:52:00","Inorganic contaminants: Barium, Selenium",7.0362,0,"Contaminated: Chemical"
AmRu13512224,"2023-05-18 10:57:00",Clean,0.0245245,0.0000631788,Clean
KiRu28827224,"2023-05-18 11:28:00","Bacteria: E. coli",0,34.6711,"Contaminated: Biological"
AkRu04257224,"2023-05-18 11:51:00",Clean,0.0315092,0.000047021,Clean
AkRu04185224,"2023-05-18 11:53:00",Clean,0.0848934,0.0000455685,Clean
HaRu19664224,"2023-05-18 12:10:00","Inorganic contaminants: Copper, Arsenic",8.20129,0,"Contaminated: Chemical"
AkRu07284224,"2023-05-18 12:10:00",Clean,0.098263,0.0000867799,Clean
AkRu05959224,"2023-05-18 12:45:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
SoRu37944224,"2023-05-18 12:52:00","Inorganic contaminants: Mercury, Copper, Zinc, Selenium",1.2575,0,"Contaminated: Chemical"
AkRu08559224,"2023-05-18 12:54:00",Clean,0.0744319,0.0000971937,Clean
SoRu38465224,"2023-05-18 12:54:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiRu27642224,"2023-05-18 14:02:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
SoKo33533224,"2023-05-18 14:11:00","Inorganic contaminants: Chromium, Arsenic, Copper",1.21475,0,"Contaminated: Chemical"
HaAm16089224,"2023-05-18 14:54:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaRu17825224,"2023-05-18 15:08:00","Inorganic contaminants: Chromium, Zinc, Silver",2.76127,0,"Contaminated: Chemical"
HaRu18353224,"2023-05-18 15:30:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaRu18468224,"2023-05-18 15:36:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiZu31240224,"2023-05-18 16:03:00","Inorganic contaminants: Copper, Mercury, Silver",1.63276,0,"Contaminated: Chemical"
KiMr24816224,"2023-05-18 16:06:00","Inorganic contaminants: Arsenic, Arsenic, Zinc, Zinc",3.71918,0,"Contaminated: Chemical"
AkRu03578224,"2023-05-18 16:16:00","Inorganic contaminants: Zinc, Zinc, Copper",9.4419,0,"Contaminated: Chemical"
KiRu27348224,"2023-05-18 16:17:00","Bacteria: E. coli",0,21.8689,"Contaminated: Biological"
AkLu02301224,"2023-05-18 16:57:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiMr24500224,"2023-05-19 09:18:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu07279224,"2023-05-19 10:11:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
HaAm16148224,"2023-05-19 10:14:00","Inorganic contaminants: Chromium",6.4357,0,"Contaminated: Chemical"
HaRu17683224,"2023-05-19 10:49:00",Clean,0.055767,0.0000256288,Clean
KiMr25135224,"2023-05-19 12:17:00","Inorganic contaminants: Mercury",4.13777,0,"Contaminated: Chemical"
KiZu30953224,"2023-05-19 12:21:00",Clean,0.0607181,0.0000365628,Clean
SoCh32236224,"2023-05-19 12:25:00",Clean,0.0934437,0.00000592765,Clean
KiRu25652224,"2023-05-19 12:31:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
HaSe21091224,"2023-05-19 12:54:00",Clean,0.0820338,0.0000199499,Clean
AkRu03186224,"2023-05-19 13:38:00","Inorganic contaminants: Mercury, Lead, Barium, Zinc",7.41162,0,"Contaminated: Chemical"
AmRu13624224,"2023-05-19 13:56:00",Clean,0.0124245,0.0000819665,Clean
AmRu15136224,"2023-05-19 14:14:00",Clean,0.0210277,0.000049983,Clean
AmDa11399224,"2023-05-19 14:14:00","Inorganic contaminants: Barium, Arsenic",1.98437,0,"Contaminated: Chemical"
AkRu06453224,"2023-05-19 14:18:00",Clean,0.0952766,0.00000401529,Clean
KiRu27711224,"2023-05-19 15:04:00","Inorganic contaminants: Cadmium, Arsenic, Zinc",6.59139,0,"Contaminated: Chemical"
SoRu37584224,"2023-05-19 15:19:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
SoKo33173224,"2023-05-19 15:57:00",Clean,0.0807021,0.0000701275,Clean
KiZu30888224,"2023-05-19 16:37:00",Clean,0.0201986,0.0000385917,Clean
AkKi01475224,"2023-05-19 16:54:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
KiRu28291224,"2023-05-19 16:59:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
SoRu38780224,"2023-05-20 09:22:00","Inorganic contaminants: Copper, Cadmium, Barium",9.86058,0,"Contaminated: Chemical"
KiRu27398224,"2023-05-20 09:23:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu03615224,"2023-05-20 09:24:00",Clean,0.0722886,0.0000825759,Clean
KiRu30675224,"2023-05-20 09:29:00","Inorganic contaminants: Selenium",3.09826,0,"Contaminated: Chemical"
SoRu37640224,"2023-05-20 09:35:00","Inorganic contaminants: Zinc, Mercury, Chromium, Selenium",6.87185,0,"Contaminated: Chemical"
SoRu36498224,"2023-05-20 09:40:00","Inorganic contaminants: Chromium",9.94447,0,"Contaminated: Chemical"
SoMa33847224,"2023-05-20 10:06:00",Clean,0.0312772,0.0000971043,Clean
HaRu17903224,"2023-05-20 10:14:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkRu05757224,"2023-05-20 10:24:00",Clean,0.0793226,0.0000377941,Clean
KiMr25177224,"2023-05-20 10:28:00","Inorganic contaminants: Chromium",4.59498,0,"Contaminated: Chemical"
AkRu07798224,"2023-05-20 10:43:00",Clean,0.0560236,0.0000976574,Clean
SoRu34854224,"2023-05-20 11:18:00","Inorganic contaminants: Zinc, Arsenic, Lead",6.85686,0,"Contaminated: Chemical"
AmRu14621224,"2023-05-20 11:28:00","Inorganic contaminants: Chromium",9.43392,0,"Contaminated: Chemical"
SoMa34099224,"2023-05-20 11:47:00","Inorganic contaminants: Selenium",6.30145,0,"Contaminated: Chemical"
SoCh32057224,"2023-05-20 11:59:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
SoMa34478224,"2023-05-20 12:00:00","Inorganic contaminants: Selenium, Zinc, Copper",3.11459,0,"Contaminated: Chemical"
SoRu34937224,"2023-05-20 12:03:00","Bacteria: E. coli",0,5.33149,"Contaminated: Biological"
AkRu04858224,"2023-05-20 12:22:00",Clean,0.026957,0.0000749049,Clean
AkRu04795224,"2023-05-20 14:16:00","Inorganic contaminants: Silver",4.69775,0,"Contaminated: Chemical"
SoIl32662224,"2023-05-20 14:24:00","Bacteria: E. coli",0,11.0506,"Contaminated: Biological"
HaRu20614224,"2023-05-20 14:54:00","Inorganic contaminants: Mercury, Zinc",5.13709,0,"Contaminated: Chemical"
AkRu06492224,"2023-05-20 15:09:00","Inorganic contaminants: Lead, Zinc, Lead",2.45168,0,"Contaminated: Chemical"
KiMr24338224,"2023-05-20 15:29:00","Bacteria: E. coli",0,39.2587,"Contaminated: Biological"
HaRu19873224,"2023-05-20 15:29:00",Clean,0.0173408,0.0000815523,Clean
KiIs23867224,"2023-05-20 16:15:00","Inorganic contaminants: Cadmium, Zinc, Copper",5.08668,0,"Contaminated: Chemical"
HaSe21255224,"2023-05-20 16:28:00",Clean,0.0470387,0.0000830466,Clean
AkLu01899224,"2023-05-20 16:36:00","Inorganic contaminants: Mercury, Zinc",3.5958,0,"Contaminated: Chemical"
HaDj16752224,"2023-05-21 09:07:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
HaSe21059224,"2023-05-21 09:12:00",Clean,0.0524144,0.0000705763,Clean
SoRu37468224,"2023-05-21 09:12:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
SoMa34592224,"2023-05-21 09:29:00","Inorganic contaminants: Mercury, Cadmium, Silver, Silver",1.24439,0,"Contaminated: Chemical"
AkRu05972224,"2023-05-21 09:39:00","Inorganic contaminants: Lead, Arsenic, Arsenic, Cadmium",2.27593,0,"Contaminated: Chemical"
HaDj16684224,"2023-05-21 09:40:00","Inorganic contaminants: Zinc, Barium, Zinc, Copper",1.12014,0,"Contaminated: Chemical"
AkRu06028224,"2023-05-21 10:00:00",Clean,0.0591681,0.00000374184,Clean
AkHa00536224,"2023-05-21 10:11:00","Inorganic contaminants: Mercury",5.47361,0,"Contaminated: Chemical"
AkRu03041224,"2023-05-21 10:24:00",Clean,0.0755799,0.00000698014,Clean
AkRu03612224,"2023-05-21 10:50:00",Clean,0.0495188,0.0000236752,Clean
KiRu27826224,"2023-05-21 10:50:00","Bacteria: E. coli",0,13.1418,"Contaminated: Biological"
HaSe21100224,"2023-05-21 10:58:00",Clean,0.0922989,0.0000974355,Clean
SoCh32029224,"2023-05-21 11:27:00",Clean,0.0393642,0.0000161522,Clean
AmRu14967224,"2023-05-21 11:36:00","Inorganic contaminants: Barium",2.8749,0,"Contaminated: Chemical"
AmRu13630224,"2023-05-21 11:40:00",Clean,0.0451252,0.0000884541,Clean
HaRu19553224,"2023-05-21 13:02:00",Clean,0.0678723,0.0000938142,Clean
HaZa21647224,"2023-05-21 13:09:00","Inorganic contaminants: Zinc",8.984,0,"Contaminated: Chemical"
KiRu28555224,"2023-05-21 13:24:00","Bacteria: Giardia Lamblia",0,495.898,"Contaminated: Biological"
HaAm16127224,"2023-05-21 13:25:00","Inorganic contaminants: Zinc, Silver, Copper",6.90095,0,"Contaminated: Chemical"
SoRu37705224,"2023-05-21 13:28:00","Bacteria: Vibrio cholerae",0,182.88,"Contaminated: Biological"
KiRu25369224,"2023-05-21 13:41:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
SoKo33297224,"2023-05-21 13:53:00",Clean,0.03133,0.00000370844,Clean
AkKi01128224,"2023-05-21 14:42:00","Inorganic contaminants: Mercury",3.50545,0,"Contaminated: Chemical"
AkHa00255224,"2023-05-21 14:49:00","Bacteria: E. coli",0,47.9326,"Contaminated: Biological"
AkRu05031224,"2023-05-21 14:49:00","Inorganic contaminants: Zinc, Chromium, Chromium",5.06606,0,"Contaminated: Chemical"
AkRu06834224,"2023-05-21 15:05:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu07827224,"2023-05-21 15:21:00",Clean,0.0119588,0.0000370997,Clean
HaRu18325224,"2023-05-21 16:10:00","Inorganic contaminants: Zinc, Cadmium, Selenium, Arsenic",5.78379,0,"Contaminated: Chemical"
AkRu05600224,"2023-05-21 16:21:00","Inorganic contaminants: Silver, Chromium, Cadmium",9.94167,0,"Contaminated: Chemical"
SoRu39390224,"2023-05-21 16:21:00","Inorganic contaminants: Copper",8.13645,0,"Contaminated: Chemical"
AkRu05905224,"2023-05-21 16:59:00","Inorganic contaminants: Mercury, Arsenic, Arsenic",2.76399,0,"Contaminated: Chemical"
AkRu08159224,"2023-05-22 10:08:00","Inorganic contaminants: Silver, Cadmium",2.97204,0,"Contaminated: Chemical"
KiRu26368224,"2023-05-22 10:10:00","Inorganic contaminants: Arsenic, Cadmium",2.9052,0,"Contaminated: Chemical"
KiMr25064224,"2023-05-22 10:34:00","Inorganic contaminants: Lead, Copper",1.33957,0,"Contaminated: Chemical"
AkRu03906224,"2023-05-22 10:36:00","Inorganic contaminants: Mercury, Arsenic",7.49956,0,"Contaminated: Chemical"
HaZa21707224,"2023-05-22 10:43:00","Inorganic contaminants: Barium, Arsenic",3.41535,0,"Contaminated: Chemical"
KiAm22248224,"2023-05-22 11:07:00",Clean,0.0375006,0.0000743732,Clean
SoMa34510224,"2023-05-22 11:20:00","Bacteria: E. coli",0,0.237777,"Contaminated: Biological"
SoKo33333224,"2023-05-22 11:51:00","Inorganic contaminants: Cadmium, Silver, Chromium, Chromium",4.42291,0,"Contaminated: Chemical"
AkRu07338224,"2023-05-22 13:05:00","Inorganic contaminants: Copper, Copper, Mercury",5.77144,0,"Contaminated: Chemical"
AkRu03105224,"2023-05-22 13:28:00",Clean,0.0267513,0.0000605671,Clean
AkRu04140224,"2023-05-22 13:53:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
KiAm22042224,"2023-05-22 14:01:00","Inorganic contaminants: Arsenic, Zinc",4.10705,0,"Contaminated: Chemical"
AmRu14571224,"2023-05-22 14:21:00",Clean,0.0449248,0.0000797155,Clean
KiIs23983224,"2023-05-22 14:27:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AkKi01033224,"2023-05-22 14:34:00",Clean,0.0571041,0.0000168766,Clean
AmRu13377224,"2023-05-22 14:48:00",Clean,0.0514836,0.0000452363,Clean
SoRu37594224,"2023-05-22 16:32:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
AkRu08618224,"2023-05-22 16:43:00",Clean,0.0278759,0.0000755517,Clean
HaSe21246224,"2023-05-25 09:26:00",Clean,0.0445277,0.0000420496,Clean
KiIs23589224,"2023-05-25 09:41:00",Clean,0.0994247,0.0000835931,Clean
SoRu35128224,"2023-05-25 09:44:00",Clean,0.0686114,0.0000918164,Clean
KiRu29337224,"2023-05-25 09:47:00","Inorganic contaminants: Zinc, Selenium, Silver",8.0758,0,"Contaminated: Chemical"
KiMr24850224,"2023-05-25 10:35:00","Inorganic contaminants: Mercury, Selenium, Arsenic",2.66042,0,"Contaminated: Chemical"
KiIs23928224,"2023-05-25 11:08:00",Clean,0.09108,0.00000830296,Clean
AkKi00899224,"2023-05-25 11:26:00",Clean,0.081401,0.0000660655,Clean
HaSe21219224,"2023-05-25 11:31:00",Clean,0.0535259,0.00000541871,Clean
HaRu18870224,"2023-05-25 11:34:00","Bacteria: E. coli",0,7.39104,"Contaminated: Biological"
KiRu29903224,"2023-05-25 11:34:00","Inorganic contaminants: Mercury, Selenium, Selenium",5.37373,0,"Contaminated: Chemical"
KiRu29857224,"2023-05-25 11:42:00",Clean,0.0226223,0.000028897,Clean
HaSe21249224,"2023-05-25 12:05:00",Clean,0.0329896,0.0000282289,Clean
KiRu25844224,"2023-05-25 12:11:00","Bacteria: E. coli",0,36.2419,"Contaminated: Biological"
KiRu27323224,"2023-05-25 12:15:00","Inorganic contaminants: Zinc, Chromium, Selenium, Copper",7.18049,0,"Contaminated: Chemical"
AkRu02749224,"2023-05-25 12:23:00","Inorganic contaminants: Chromium",8.29064,0,"Contaminated: Chemical"
KiAm22188224,"2023-05-25 13:13:00",Clean,0.0633572,0.0000544537,Clean
SoRu39450224,"2023-05-25 13:24:00","Inorganic contaminants: Lead, Silver, Chromium",7.03325,0,"Contaminated: Chemical"
HaZa21792224,"2023-05-25 13:32:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
KiIs24138224,"2023-05-25 13:48:00","Bacteria: E. coli",0,9.03631,"Contaminated: Biological"
AmRu13705224,"2023-05-25 14:42:00","Inorganic contaminants: Copper, Zinc, Chromium, Mercury",1.50914,0,"Contaminated: Chemical"
AmRu14427224,"2023-05-25 15:16:00","Inorganic contaminants: Barium",2.41481,0,"Contaminated: Chemical"
HaSe21141224,"2023-05-25 15:48:00",Clean,0.0374844,0.0000875816,Clean
AkRu08875224,"2023-05-25 15:49:00","Inorganic contaminants: Silver, Copper, Chromium, Silver",8.54626,0,"Contaminated: Chemical"
KiIs23908224,"2023-05-25 16:05:00","Bacteria: E. coli",0,36.4559,"Contaminated: Biological"
HaYa21547224,"2023-05-25 16:52:00","Inorganic contaminants: Arsenic, Selenium, Chromium, Cadmium",4.30227,0,"Contaminated: Chemical"
KiRu29152224,"2023-05-26 09:01:00","Inorganic contaminants: Silver, Arsenic, Zinc",7.9885,0,"Contaminated: Chemical"
KiRu26143224,"2023-05-26 09:14:00","Inorganic contaminants: Chromium",7.46412,0,"Contaminated: Chemical"
KiIs24195224,"2023-05-26 10:17:00",Clean,0.0903636,0.0000745469,Clean
AmAb09320224,"2023-05-26 10:31:00",Clean,0.0500174,0.0000099896,Clean
KiMr24761224,"2023-05-26 11:02:00","Inorganic contaminants: Copper",5.63692,0,"Contaminated: Chemical"
KiIs23828224,"2023-05-26 11:06:00","Inorganic contaminants: Silver",4.40717,0,"Contaminated: Chemical"
KiRu26065224,"2023-05-26 11:07:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu03674224,"2023-05-26 11:17:00","Inorganic contaminants: Barium, Copper",7.80623,0,"Contaminated: Chemical"
SoRu38235224,"2023-05-26 11:34:00","Inorganic contaminants: Lead, Selenium",6.9768,0,"Contaminated: Chemical"
KiRu29347224,"2023-05-26 11:44:00","Inorganic contaminants: Silver, Lead, Lead",1.77422,0,"Contaminated: Chemical"
HaRu18969224,"2023-05-26 11:50:00","Inorganic contaminants: Selenium, Zinc, Silver",5.52819,0,"Contaminated: Chemical"
KiRu25383224,"2023-05-26 11:59:00","Inorganic contaminants: Barium, Silver, Copper",8.67844,0,"Contaminated: Chemical"
AkHa00207224,"2023-05-26 12:04:00","Inorganic contaminants: Cadmium",3.72481,0,"Contaminated: Chemical"
AmAm09602224,"2023-05-26 12:24:00","Inorganic contaminants: Selenium, Silver",7.83201,0,"Contaminated: Chemical"
KiRu29500224,"2023-05-26 12:26:00","Parasite: Cryptosporidium",0,485.162,"Contaminated: Biological"
HaDe16374224,"2023-05-26 12:29:00","Bacteria: Shigella",0,318.664,"Contaminated: Biological"
AmRu13338224,"2023-05-26 12:31:00",Clean,0.0546694,0.0000263074,Clean
AkRu08541224,"2023-05-26 12:46:00",Clean,0.0517137,0.0000015681,Clean
KiRu26467224,"2023-05-26 13:07:00","Inorganic contaminants: Chromium, Cadmium, Mercury",8.6625,0,"Contaminated: Chemical"
KiRu29487224,"2023-05-26 13:24:00","Inorganic contaminants: Lead, Mercury, Copper, Selenium",2.81025,0,"Contaminated: Chemical"
KiRu30562224,"2023-05-26 13:39:00","Virus: Hepatitis A Virus",0,96.6341,"Contaminated: Biological"
AkRu03786224,"2023-05-26 13:46:00",Clean,0.025191,0.0000289184,Clean
KiIs24127224,"2023-05-26 13:54:00","Inorganic contaminants: Selenium, Cadmium, Arsenic",6.83857,0,"Contaminated: Chemical"
HaZa21833224,"2023-05-26 14:14:00",Clean,0.0371617,0.0000398875,Clean
KiRu28887224,"2023-05-26 14:16:00","Virus: Enteroviruses",0,262.668,"Contaminated: Biological"
HaRu19809224,"2023-05-26 14:51:00","Inorganic contaminants: Lead, Chromium, Mercury, Cadmium",5.72419,0,"Contaminated: Chemical"
AmRu15314224,"2023-05-26 15:04:00","Bacteria: Salmonella",0,267.371,"Contaminated: Biological"
KiRu28508224,"2023-05-26 15:08:00",Clean,0.0160513,0.0000126825,Clean
KiRu27601224,"2023-05-26 15:20:00",Clean,0.0609102,0.00004375,Clean
AmRu14331224,"2023-05-26 15:24:00",Clean,0.0932877,0.0000807023,Clean
AkRu07105224,"2023-05-26 15:24:00","Inorganic contaminants: Selenium, Barium",5.15789,0,"Contaminated: Chemical"
HaRu19703224,"2023-05-26 15:38:00","Inorganic contaminants: Silver, Copper, Selenium, Lead",1.64519,0,"Contaminated: Chemical"
KiRu26168224,"2023-05-26 15:43:00","Inorganic contaminants: Copper, Chromium",9.37946,0,"Contaminated: Chemical"
AmRu13866224,"2023-05-26 15:44:00",Clean,0.0681405,0.0000722615,Clean
HaRu17870224,"2023-05-26 15:53:00","Inorganic contaminants: Selenium, Selenium",5.77876,0,"Contaminated: Chemical"
AkLu01958224,"2023-05-26 16:08:00","Inorganic contaminants: Cadmium, Selenium, Arsenic, Copper",1.1324,0,"Contaminated: Chemical"
KiRu28250224,"2023-05-26 16:20:00",Clean,0.0782053,0.0000192007,Clean
AkHa00457224,"2023-05-26 16:21:00","Inorganic contaminants: Cadmium, Copper, Barium, Barium",6.32238,0,"Contaminated: Chemical"
