source_id,type_of_water_source,number_of_people_served
SoRu36388224,river,586
SoRu36389224,well,258
SoRu36390224,tap_in_home,786
SoRu36391224,well,342
SoRu36392224,river,770
SoRu36393224,well,210
SoRu36394224,shared_tap,998
SoRu36395224,well,346
SoRu36396224,river,866
SoRu36397224,river,622
SoRu36398224,well,210
SoRu36399224,shared_tap,2574
SoRu36400224,shared_tap,1570
SoRu36401224,tap_in_home_broken,674
SoRu36402224,river,438
SoRu36403224,river,934
SoRu36404224,river,880
SoRu36405224,well,206
SoRu36406224,shared_tap,3246
SoRu36407224,tap_in_home_broken,334
SoRu36408224,shared_tap,2554
SoRu36409224,river,514
SoRu36410224,shared_tap,1542
SoRu36411224,well,240
SoRu36412224,shared_tap,2216
SoRu36413224,river,660
SoRu36414224,well,194
SoRu36415224,tap_in_home_broken,970
SoRu36416224,well,330
SoRu36417224,well,162
SoRu36418224,river,494
SoRu36419224,well,384
SoRu36420224,river,422
SoRu36421224,river,964
SoRu36422224,shared_tap,3252
SoRu36423224,river,938
SoRu36424224,tap_in_home,984
SoRu36425224,shared_tap,3492
SoRu36426224,river,540
SoRu36427224,tap_in_home_broken,636
SoRu36428224,tap_in_home,942
SoRu36429224,well,274
SoRu36430224,river,774
SoRu36431224,river,648
SoRu36432224,well,338
SoRu36433224,well,390
SoRu36434224,well,316
SoRu36435224,well,342
SoRu36436224,well,398
SoRu36437224,tap_in_home_broken,962
SoRu36438224,well,366
SoRu36439224,well,302
SoRu36440224,shared_tap,2428
SoRu36441224,well,392
SoRu36442224,well,292
SoRu36443224,well,186
SoRu36444224,river,506
SoRu36445224,river,910
SoRu36446224,well,172
SoRu36447224,river,608
SoRu36448224,shared_tap,3174
SoRu36449224,tap_in_home,474
SoRu36450224,tap_in_home,492
SoRu36451224,well,188
SoRu36452224,well,192
SoRu36453224,shared_tap,2608
SoRu36454224,well,182
SoRu36455224,well,280
SoRu36456224,well,368
SoRu36457224,river,536
SoRu36458224,well,354
SoRu36459224,well,378
SoRu36460224,well,160
SoRu36461224,river,818
SoRu36462224,well,160
SoRu36463224,well,392
SoRu36464224,well,322
SoRu36465224,river,920
SoRu36466224,shared_tap,1856
SoRu36467224,shared_tap,2746
SoRu36468224,tap_in_home_broken,666
SoRu36469224,well,368
SoRu36470224,tap_in_home_broken,408
SoRu36471224,tap_in_home,344
SoRu36472224,river,482
SoRu36473224,river,760
SoRu36474224,river,636
SoRu36475224,shared_tap,3328
SoRu36476224,shared_tap,3814
SoRu36477224,tap_in_home,864
SoRu36478224,shared_tap,546
SoRu36479224,river,532
SoRu36480224,tap_in_home,798
SoRu36481224,well,182
SoRu36482224,well,304
SoRu36483224,tap_in_home,682
SoRu36484224,river,468
SoRu36485224,tap_in_home,658
SoRu36486224,tap_in_home_broken,928
SoRu36487224,river,800
SoRu36488224,shared_tap,494
SoRu36489224,river,728
SoRu36490224,well,322
SoRu36491224,tap_in_home_broken,746
SoRu36492224,river,606
SoRu36493224,shared_tap,3184
SoRu36494224,tap_in_home,474
SoRu36495224,well,212
SoRu36496224,well,184
SoRu36497224,shared_tap,416
SoRu36498224,well,236
SoRu36499224,well,354
SoRu36500224,river,768
SoRu36501224,shared_tap,3696
SoRu36502224,well,362
SoRu36503224,well,264
SoRu36504224,well,166
SoRu36505224,well,230
SoRu36506224,river,994
SoRu36507224,well,350
SoRu36508224,tap_in_home_broken,754
SoRu36509224,tap_in_home_broken,480
SoRu36510224,river,566
SoRu36511224,river,520
SoRu36512224,well,304
SoRu36513224,tap_in_home_broken,998
SoRu36514224,shared_tap,1446
SoRu36515224,river,712
SoRu36516224,well,324
SoRu36517224,tap_in_home,506
SoRu36518224,tap_in_home,506
SoRu36519224,tap_in_home,660
SoRu36520224,river,494
SoRu36521224,tap_in_home,832
SoRu36522224,shared_tap,2558
SoRu36523224,shared_tap,428
SoRu36524224,shared_tap,1932
SoRu36525224,tap_in_home_broken,382
SoRu36526224,shared_tap,948
SoRu36527224,tap_in_home_broken,344
SoRu36528224,shared_tap,1682
SoRu36529224,well,200
SoRu36530224,well,164
SoRu36531224,shared_tap,1422
SoRu36532224,well,300
SoRu36533224,shared_tap,3144
SoRu36534224,tap_in_home_broken,414
SoRu36535224,tap_in_home,600
SoRu36536224,well,266
SoRu36537224,well,366
SoRu36538224,river,630
SoRu36539224,shared_tap,3590
SoRu36540224,river,412
SoRu36541224,shared_tap,292
SoRu36542224,well,298
SoRu36543224,shared_tap,2766
SoRu36544224,shared_tap,504
SoRu36545224,well,322
SoRu36546224,tap_in_home,306
SoRu36547224,tap_in_home,822
SoRu36548224,well,308
SoRu36549224,tap_in_home,760
SoRu36550224,well,354
SoRu36551224,tap_in_home,904
SoRu36552224,shared_tap,660
SoRu36553224,well,362
SoRu36554224,well,202
SoRu36555224,tap_in_home,538
SoRu36556224,tap_in_home,500
SoRu36557224,river,830
SoRu36558224,tap_in_home_broken,430
SoRu36559224,shared_tap,2054
SoRu36560224,well,246
SoRu36561224,river,906
SoRu36562224,well,230
SoRu36563224,tap_in_home_broken,524
SoRu36564224,well,386
SoRu36565224,tap_in_home,300
SoRu36566224,shared_tap,2628
SoRu36567224,shared_tap,3016
SoRu36568224,well,250
SoRu36569224,well,196
SoRu36570224,river,864
SoRu36571224,well,170
SoRu36572224,well,368
SoRu36573224,tap_in_home_broken,774
SoRu36574224,well,200
SoRu36575224,well,238
SoRu36576224,shared_tap,1182
SoRu36577224,river,694
SoRu36578224,well,214
SoRu36579224,tap_in_home_broken,306
SoRu36580224,shared_tap,3002
SoRu36581224,river,560
SoRu36582224,tap_in_home_broken,356
SoRu36583224,shared_tap,2748
SoRu36584224,well,164
SoRu36585224,river,844
SoRu36586224,well,388
SoRu36587224,shared_tap,2920
SoRu36588224,tap_in_home,818
SoRu36589224,well,306
SoRu36590224,tap_in_home_broken,648
SoRu36591224,river,634
SoRu36592224,river,718
SoRu36593224,tap_in_home_broken,840
SoRu36594224,tap_in_home_broken,704
SoRu36595224,river,692
SoRu36596224,well,388
SoRu36597224,well,326
SoRu36598224,well,210
SoRu36599224,river,556
SoRu36600224,shared_tap,3384
SoRu36601224,tap_in_home,534
SoRu36602224,well,380
SoRu36603224,well,260
SoRu36604224,tap_in_home,902
SoRu36605224,river,478
SoRu36606224,well,322
SoRu36607224,tap_in_home_broken,854
SoRu36608224,tap_in_home,724
SoRu36609224,well,382
SoRu36610224,well,168
SoRu36611224,tap_in_home,354
SoRu36612224,river,406
SoRu36613224,shared_tap,454
SoRu36614224,tap_in_home_broken,728
SoRu36615224,shared_tap,2620
SoRu36616224,river,522
SoRu36617224,well,200
SoRu36618224,well,258
SoRu36619224,well,164
SoRu36620224,river,680
SoRu36621224,river,484
SoRu36622224,shared_tap,968
SoRu36623224,well,298
SoRu36624224,tap_in_home,492
SoRu36625224,tap_in_home_broken,798
SoRu36626224,river,522
SoRu36627224,tap_in_home_broken,398
SoRu36628224,well,308
SoRu36629224,river,476
SoRu36630224,river,820
SoRu36631224,shared_tap,3198
SoRu36632224,river,778
SoRu36633224,well,220
SoRu36634224,shared_tap,2588
SoRu36635224,shared_tap,1982
SoRu36636224,shared_tap,1794
SoRu36637224,well,364
SoRu36638224,well,336
SoRu36639224,well,190
SoRu36640224,tap_in_home_broken,780
SoRu36641224,well,258
SoRu36642224,tap_in_home,328
SoRu36643224,river,482
SoRu36644224,well,392
SoRu36645224,tap_in_home,836
SoRu36646224,river,512
SoRu36647224,tap_in_home,628
SoRu36648224,tap_in_home_broken,602
SoRu36649224,well,362
SoRu36650224,tap_in_home,406
SoRu36651224,well,182
SoRu36652224,tap_in_home_broken,600
SoRu36653224,well,280
SoRu36654224,shared_tap,1216
SoRu36655224,tap_in_home_broken,898
SoRu36656224,well,326
SoRu36657224,well,248
SoRu36658224,shared_tap,1880
SoRu36659224,tap_in_home_broken,868
SoRu36660224,river,550
SoRu36661224,river,730
SoRu36662224,river,968
SoRu36663224,river,824
SoRu36664224,well,220
SoRu36665224,well,294
SoRu36666224,river,982
SoRu36667224,tap_in_home,758
SoRu36668224,tap_in_home,622
SoRu36669224,tap_in_home_broken,538
SoRu36670224,well,166
SoRu36671224,tap_in_home,782
SoRu36672224,tap_in_home,894
SoRu36673224,shared_tap,956
SoRu36674224,well,276
SoRu36675224,tap_in_home,810
SoRu36676224,river,642
SoRu36677224,well,238
SoRu36678224,shared_tap,608
SoRu36679224,well,206
SoRu36680224,shared_tap,258
SoRu36681224,shared_tap,262
SoRu36682224,well,378
SoRu36683224,tap_in_home,454
SoRu36684224,shared_tap,208
SoRu36685224,river,628
SoRu36686224,tap_in_home_broken,886
SoRu36687224,shared_tap,3988
SoRu36688224,tap_in_home_broken,834
SoRu36689224,river,668
SoRu36690224,tap_in_home_broken,636
SoRu36691224,well,312
SoRu36692224,river,736
SoRu36693224,river,896
SoRu36694224,river,816
SoRu36695224,river,552
SoRu36696224,well,308
SoRu36697224,well,178
SoRu36698224,well,378
SoRu36699224,river,788
SoRu36700224,river,892
SoRu36701224,well,326
SoRu36702224,well,256
SoRu36703224,tap_in_home,638
SoRu36704224,river,780
SoRu36705224,shared_tap,2616
SoRu36706224,tap_in_home,682
SoRu36707224,well,168
SoRu36708224,shared_tap,2098
SoRu36709224,shared_tap,3402
SoRu36710224,river,592
SoRu36711224,tap_in_home_broken,476
SoRu36712224,well,266
SoRu36713224,well,360
SoRu36714224,river,968
SoRu36715224,river,898
SoRu36716224,shared_tap,3758
SoRu36717224,well,228
SoRu36718224,river,590
SoRu36719224,river,706
SoRu36720224,well,304
SoRu36721224,shared_tap,2572
SoRu36722224,tap_in_home_broken,872
SoRu36723224,tap_in_home,394
SoRu36724224,well,370
SoRu36725224,shared_tap,2100
SoRu36726224,shared_tap,3770
SoRu36727224,well,358
SoRu36728224,well,350
SoRu36729224,shared_tap,2620
SoRu36730224,well,264
SoRu36731224,well,178
SoRu36732224,well,178
SoRu36733224,shared_tap,832
SoRu36734224,tap_in_home,368
SoRu36735224,river,528
SoRu36736224,shared_tap,2020
SoRu36737224,shared_tap,1672
SoRu36738224,well,256
SoRu36739224,shared_tap,3818
SoRu36740224,shared_tap,2080
SoRu36741224,shared_tap,3546
SoRu36742224,shared_tap,2668
SoRu36743224,well,366
SoRu36744224,river,960
SoRu36745224,river,846
SoRu36746224,well,200
SoRu36747224,river,944
SoRu36748224,tap_in_home,430
SoRu36749224,river,772
SoRu36750224,river,726
SoRu36751224,well,258
SoRu36752224,well,322
SoRu36753224,well,214
SoRu36754224,tap_in_home,446
SoRu36755224,well,248
SoRu36756224,well,206
SoRu36757224,well,348
SoRu36758224,shared_tap,1866
SoRu36759224,tap_in_home,388
SoRu36760224,river,508
SoRu36761224,tap_in_home,968
SoRu36762224,river,538
SoRu36763224,river,554
SoRu36764224,tap_in_home_broken,728
SoRu36765224,shared_tap,3300
SoRu36766224,river,592
SoRu36767224,shared_tap,3554
SoRu36768224,well,344
SoRu36769224,tap_in_home_broken,736
SoRu36770224,shared_tap,702
SoRu36771224,tap_in_home,806
SoRu36772224,well,172
SoRu36773224,well,320
SoRu36774224,well,398
SoRu36775224,river,864
SoRu36776224,well,262
SoRu36777224,tap_in_home_broken,390
SoRu36778224,river,886
SoRu36779224,well,256
SoRu36780224,well,298
SoRu36781224,tap_in_home_broken,438
SoRu36782224,shared_tap,3974
SoRu36783224,river,448
SoRu36784224,well,334
SoRu36785224,shared_tap,3306
SoRu36786224,well,300
SoRu36787224,shared_tap,1830
SoRu36788224,shared_tap,1158
SoRu36789224,well,334
SoRu36790224,shared_tap,2004
SoRu36791224,river,998
SoRu36792224,tap_in_home,390
SoRu36793224,shared_tap,218
SoRu36794224,shared_tap,2744
SoRu36795224,shared_tap,3508
SoRu36796224,well,300
SoRu36797224,tap_in_home,412
SoRu36798224,well,362
SoRu36799224,well,372
SoRu36800224,well,224
SoRu36801224,well,332
SoRu36802224,river,598
SoRu36803224,tap_in_home_broken,532
SoRu36804224,shared_tap,2238
SoRu36805224,river,936
SoRu36806224,well,214
SoRu36807224,river,954
SoRu36808224,tap_in_home,500
SoRu36809224,river,552
SoRu36810224,river,880
SoRu36811224,well,328
SoRu36812224,shared_tap,3836
SoRu36813224,well,388
SoRu36814224,river,730
SoRu36815224,river,820
SoRu36816224,shared_tap,3638
SoRu36817224,tap_in_home,442
SoRu36818224,river,728
SoRu36819224,shared_tap,3816
SoRu36820224,shared_tap,3654
SoRu36821224,well,308
SoRu36822224,tap_in_home_broken,536
SoRu36823224,tap_in_home,388
SoRu36824224,shared_tap,1564
SoRu36825224,tap_in_home,614
SoRu36826224,river,890
SoRu36827224,tap_in_home_broken,416
SoRu36828224,well,292
SoRu36829224,well,350
SoRu36830224,tap_in_home_broken,340
SoRu36831224,well,326
SoRu36832224,well,202
SoRu36833224,tap_in_home,622
SoRu36834224,well,256
SoRu36835224,tap_in_home,932
SoRu36836224,river,928
SoRu36837224,well,396
SoRu36838224,well,200
SoRu36839224,shared_tap,3434
SoRu36840224,shared_tap,1460
SoRu36841224,shared_tap,600
SoRu36842224,well,246
SoRu36843224,shared_tap,1406
SoRu36844224,well,366
SoRu36845224,shared_tap,3526
SoRu36846224,well,374
SoRu36847224,tap_in_home,662
SoRu36848224,well,394
SoRu36849224,river,568
SoRu36850224,tap_in_home_broken,898
SoRu36851224,well,306
SoRu36852224,shared_tap,2166
SoRu36853224,shared_tap,2110
SoRu36854224,well,334
SoRu36855224,shared_tap,3136
SoRu36856224,river,512
SoRu36857224,tap_in_home,504
SoRu36858224,well,258
SoRu36859224,tap_in_home_broken,850
SoRu36860224,tap_in_home,834
SoRu36861224,river,476
SoRu36862224,tap_in_home_broken,900
SoRu36863224,river,972
SoRu36864224,river,552
SoRu36865224,tap_in_home_broken,854
SoRu36866224,shared_tap,2772
SoRu36867224,river,948
SoRu36868224,river,758
SoRu36869224,tap_in_home,590
SoRu36870224,tap_in_home,932
SoRu36871224,river,986
SoRu36872224,river,424
SoRu36873224,river,460
SoRu36874224,well,218
SoRu36875224,well,202
SoRu36876224,river,850
SoRu36877224,tap_in_home,664
SoRu36878224,well,286
SoRu36879224,well,324
SoRu36880224,river,998
SoRu36881224,tap_in_home,406
SoRu36882224,well,302
SoRu36883224,shared_tap,1942
SoRu36884224,river,788
SoRu36885224,shared_tap,1512
SoRu36886224,well,218
SoRu36887224,well,324
SoRu36888224,well,178
SoRu36889224,shared_tap,2854
SoRu36890224,shared_tap,1704
SoRu36891224,well,246
SoRu36892224,well,396
SoRu36893224,river,648
SoRu36894224,river,988
SoRu36895224,tap_in_home,456
SoRu36896224,shared_tap,2996
SoRu36897224,river,758
SoRu36898224,river,474
SoRu36899224,well,398
SoRu36900224,tap_in_home_broken,348
SoRu36901224,shared_tap,422
SoRu36902224,shared_tap,386
SoRu36903224,well,382
SoRu36904224,well,266
SoRu36905224,river,704
SoRu36906224,well,278
SoRu36907224,well,236
SoRu36908224,tap_in_home,390
SoRu36909224,shared_tap,1036
SoRu36910224,river,664
SoRu36911224,river,624
SoRu36912224,tap_in_home_broken,770
SoRu36913224,well,370
SoRu36914224,shared_tap,1838
SoRu36915224,tap_in_home_broken,498
SoRu36916224,shared_tap,2712
SoRu36917224,river,972
SoRu36918224,river,468
SoRu36919224,well,328
SoRu36920224,river,476
SoRu36921224,shared_tap,1238
SoRu36922224,well,216
SoRu36923224,river,806
SoRu36924224,tap_in_home,632
SoRu36925224,well,300
SoRu36926224,well,310
SoRu36927224,well,324
SoRu36928224,tap_in_home,884
SoRu36929224,tap_in_home,874
SoRu36930224,well,396
SoRu36931224,river,796
SoRu36932224,well,282
SoRu36933224,well,336
SoRu36934224,shared_tap,3508
SoRu36935224,well,230
SoRu36936224,shared_tap,2582
SoRu36937224,shared_tap,200
SoRu36938224,well,274
SoRu36939224,well,200
SoRu36940224,well,226
SoRu36941224,tap_in_home,748
SoRu36942224,tap_in_home,882
SoRu36943224,shared_tap,1362
SoRu36944224,shared_tap,3604
SoRu36945224,river,460
SoRu36946224,shared_tap,2436
SoRu36947224,shared_tap,1832
SoRu36948224,well,278
SoRu36949224,well,172
SoRu36950224,shared_tap,488
SoRu36951224,shared_tap,3090
SoRu36952224,tap_in_home,910
SoRu36953224,well,304
SoRu36954224,river,726
SoRu36955224,tap_in_home_broken,670
SoRu36956224,river,552
SoRu36957224,shared_tap,238
SoRu36958224,shared_tap,3250
SoRu36959224,well,382
SoRu36960224,tap_in_home_broken,400
SoRu36961224,shared_tap,2624
SoRu36962224,well,302
SoRu36963224,well,332
SoRu36964224,tap_in_home,686
SoRu36965224,tap_in_home_broken,674
SoRu36966224,well,282
SoRu36967224,shared_tap,2480
SoRu36968224,tap_in_home_broken,902
SoRu36969224,shared_tap,2356
SoRu36970224,river,622
SoRu36971224,well,324
SoRu36972224,river,704
SoRu36973224,well,202
SoRu36974224,shared_tap,2562
SoRu36975224,river,614
SoRu36976224,tap_in_home_broken,926
SoRu36977224,shared_tap,2258
SoRu36978224,tap_in_home,638
SoRu36979224,river,418
SoRu36980224,tap_in_home,830
SoRu36981224,river,630
SoRu36982224,tap_in_home_broken,636
SoRu36983224,river,728
SoRu36984224,well,214
SoRu36985224,well,264
SoRu36986224,shared_tap,2590
SoRu36987224,river,812
SoRu36988224,tap_in_home_broken,946
SoRu36989224,tap_in_home,378
SoRu36990224,tap_in_home_broken,714
SoRu36991224,river,704
SoRu36992224,well,222
SoRu36993224,tap_in_home,404
SoRu36994224,tap_in_home,952
SoRu36995224,well,168
SoRu36996224,well,334
SoRu36997224,river,778
SoRu36998224,river,592
SoRu36999224,tap_in_home_broken,884
SoRu37000224,well,260
SoRu37001224,shared_tap,1256
SoRu37002224,shared_tap,3306
SoRu37003224,shared_tap,952
SoRu37004224,river,990
SoRu37005224,river,532
SoRu37006224,river,608
SoRu37007224,shared_tap,2770
SoRu37008224,well,202
SoRu37009224,river,864
SoRu37010224,river,938
SoRu37011224,well,334
SoRu37012224,shared_tap,3402
SoRu37013224,tap_in_home,706
SoRu37014224,well,212
SoRu37015224,tap_in_home,380
SoRu37016224,well,318
SoRu37017224,tap_in_home_broken,774
SoRu37018224,well,340
SoRu37019224,well,362
SoRu37020224,well,320
SoRu37021224,tap_in_home_broken,442
SoRu37022224,shared_tap,1954
SoRu37023224,well,260
SoRu37024224,well,282
SoRu37025224,shared_tap,3826
SoRu37026224,well,242
SoRu37027224,well,244
SoRu37028224,tap_in_home,398
SoRu37029224,shared_tap,318
SoRu37030224,river,570
SoRu37031224,river,426
SoRu37032224,river,992
SoRu37033224,well,376
SoRu37034224,river,498
SoRu37035224,well,238
SoRu37036224,well,282
SoRu37037224,tap_in_home_broken,676
SoRu37038224,well,334
SoRu37039224,tap_in_home,338
SoRu37040224,river,848
SoRu37041224,river,414
SoRu37042224,shared_tap,2824
SoRu37043224,well,284
SoRu37044224,tap_in_home,516
SoRu37045224,tap_in_home_broken,480
SoRu37046224,river,982
SoRu37047224,well,246
SoRu37048224,tap_in_home_broken,524
SoRu37049224,shared_tap,1576
SoRu37050224,well,236
SoRu37051224,well,228
SoRu37052224,river,768
SoRu37053224,well,288
SoRu37054224,tap_in_home_broken,880
SoRu37055224,well,226
SoRu37056224,river,928
SoRu37057224,tap_in_home_broken,824
SoRu37058224,river,640
SoRu37059224,shared_tap,662
SoRu37060224,river,884
SoRu37061224,well,170
SoRu37062224,well,216
SoRu37063224,tap_in_home,452
SoRu37064224,well,328
SoRu37065224,tap_in_home_broken,606
SoRu37066224,river,858
SoRu37067224,river,856
SoRu37068224,tap_in_home_broken,980
SoRu37069224,tap_in_home_broken,606
SoRu37070224,well,182
SoRu37071224,well,272
SoRu37072224,well,172
SoRu37073224,shared_tap,2200
SoRu37074224,shared_tap,1386
SoRu37075224,river,918
SoRu37076224,river,972
SoRu37077224,shared_tap,3822
SoRu37078224,shared_tap,2182
SoRu37079224,tap_in_home_broken,956
SoRu37080224,river,570
SoRu37081224,river,536
SoRu37082224,tap_in_home_broken,788
SoRu37083224,well,362
SoRu37084224,well,378
SoRu37085224,river,612
SoRu37086224,river,696
SoRu37087224,river,832
SoRu37088224,river,636
SoRu37089224,shared_tap,3798
SoRu37090224,well,318
SoRu37091224,shared_tap,3098
SoRu37092224,tap_in_home,326
SoRu37093224,river,788
SoRu37094224,well,160
SoRu37095224,shared_tap,1108
SoRu37096224,river,586
SoRu37097224,well,344
SoRu37098224,well,274
SoRu37099224,river,646
SoRu37100224,river,780
SoRu37101224,river,878
SoRu37102224,tap_in_home,870
SoRu37103224,river,730
SoRu37104224,well,182
SoRu37105224,well,284
SoRu37106224,well,358
SoRu37107224,river,874
SoRu37108224,well,256
SoRu37109224,well,180
SoRu37110224,shared_tap,410
SoRu37111224,well,190
SoRu37112224,river,896
SoRu37113224,shared_tap,696
SoRu37114224,river,672
SoRu37115224,well,278
SoRu37116224,well,192
SoRu37117224,river,950
SoRu37118224,shared_tap,2010
SoRu37119224,tap_in_home_broken,538
SoRu37120224,well,302
SoRu37121224,well,350
SoRu37122224,well,280
SoRu37123224,tap_in_home_broken,952
SoRu37124224,shared_tap,3308
SoRu37125224,well,262
SoRu37126224,tap_in_home,958
SoRu37127224,well,248
SoRu37128224,tap_in_home_broken,360
SoRu37129224,river,798
SoRu37130224,shared_tap,2796
SoRu37131224,tap_in_home,702
SoRu37132224,well,248
SoRu37133224,tap_in_home,722
SoRu37134224,river,416
SoRu37135224,shared_tap,420
SoRu37136224,tap_in_home,880
SoRu37137224,river,954
SoRu37138224,tap_in_home_broken,726
SoRu37139224,well,350
SoRu37140224,shared_tap,2522
SoRu37141224,well,268
SoRu37142224,well,200
SoRu37143224,tap_in_home_broken,468
SoRu37144224,river,862
SoRu37145224,well,346
SoRu37146224,shared_tap,420
SoRu37147224,well,172
SoRu37148224,shared_tap,484
SoRu37149224,river,916
SoRu37150224,well,234
SoRu37151224,well,196
SoRu37152224,river,700
